Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000096459.1	Ighv9-3	17.20877	6.83940666666667	27.5781333333333	1.86609531378062	0.638709404704557	3.02895137881329	0.00245404174716081	0.711927072052963
ENSMUSG00000054672.13	5830411N06Rik	0.337709166666667	0.609549333333333	0.065869	-0.594626661265063	1.04222974341273	-3.01476955411261	0.00257174573840009	0.736508414158735
ENSMUSG00000039252.11	Lgi2	1.12278766666667	1.577605	0.667970333333333	-0.62793756856809	0.475888865981043	-3.00941327904748	0.00261752792188097	0.740130869860469
ENSMUSG00000020572.8	Nampt	14.48015	17.1176	11.8427	-0.496443316271703	0.180410834972763	-2.99721731313092	0.00272456416308407	0.760766428437148
ENSMUSG00000116184.1	Zfp865	0.431899333333333	0.863798666666667	0	-0.898246024000059	1.78635495625656	-2.98841075698078	0.00280432384803581	0.771244219179073
ENSMUSG00000002944.15	Cd36	37.1189166666667	46.3449	27.8929333333333	-0.712492346861453	0.315205513101712	-2.98262789050302	0.00285785220909219	0.771244219179073
ENSMUSG00000019933.7	Mrln	10.9489716666667	18.5027666666667	3.39517666666667	-2.14968573791323	0.829741976277069	-2.98179191312499	0.00286566703338988	0.771244219179073
ENSMUSG00000113337.1	Gm19220	123.268516666667	144.984666666667	101.552366666667	-0.509456059031205	0.189216596285851	-2.97362493780338	0.0029430456660073	0.775356658134296
ENSMUSG00000068396.9	Rpl34-ps1	3.22170666666667	0	6.44341333333333	2.89596435114608	1.73603005940709	2.97286230097438	0.00295036780111985	0.775356658134296
ENSMUSG00000033576.12	Apol6	18.1203833333333	22.4688666666667	13.7719	-0.66789277325529	0.281401739898932	-2.96234204070256	0.00305308417637971	0.793020864325231
ENSMUSG00000022103.10	Gfra2	1.21178483333333	0.626266333333333	1.79730333333333	0.782473158269694	0.496505908402792	2.94481139573508	0.00323151582376227	0.829719545645996
ENSMUSG00000114956.1	Gm47893	4.59350666666667	0	9.18701333333333	3.34865923365612	1.71022215140413	2.92889882866519	0.0034016512212449	0.862754413633022
ENSMUSG00000042804.13	Gpr153	28.3841166666667	20.5875666666667	36.1806666666667	0.784352005595077	0.232473348674533	2.92564563183818	0.00343742245560654	0.862754413633022
ENSMUSG00000051639.3	Gm5812	0.584210833333333	0	1.16842166666667	1.11664532738236	1.67605279343217	2.91869295735665	0.00351502256376627	0.864009463575557
ENSMUSG00000057719.10	Sh3rf2	1.036049	1.44433	0.627768	-0.586543979206499	0.566365955466099	-2.91524590176929	0.00355408388423468	0.864009463575557
