Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000008813.13	Tppp2	0.9599435	0.559063125	1.360823875	0.598611073340069	0.447761816730428	3.0786020153608	0.00207974310406647	0.625506371992354
ENSMUSG00000040640.11	Erc2	0.0777378125	0.038546375	0.11692925	0.104972164252452	0.58896621914768	3.06941939115106	0.00214475275506898	0.632592592506314
ENSMUSG00000009013.5	Dynll1	287.0000625	326.61225	247.387875	-0.399394552467137	0.107408289619955	-3.06647339033133	0.00216600086690106	0.632592592506314
ENSMUSG00000037071.2	Scd1	102.53805625	68.1454125	136.9307	0.996238158152421	0.358544088565532	3.06523261766186	0.00217500759126741	0.632592592506314
ENSMUSG00000027353.14	Mcm8	4.07896875	4.81966	3.3382775	-0.423812530876386	0.15301791322834	-3.05846212805689	0.00222476197917762	0.640030166335804
ENSMUSG00000001416.13	Cct3	100.42386875	113.3056625	87.542075	-0.368461785107629	0.0934636866749255	-3.04674488155797	0.00231333960087456	0.658356550713408
ENSMUSG00000027514.14	Zbp1	5.33318	6.83536375	3.83099625	-0.69767951922818	0.245562463819679	-3.04330427646962	0.00233995601284224	0.658846976509529
ENSMUSG00000048480.5	Cxcr1	0.9387999375	1.28540075	0.592199125	-0.521426392430049	0.374583536830375	-3.03545066418013	0.00240176513638794	0.669131766997681
ENSMUSG00000031766.4	Slc12a3	0.9912470625	1.271894125	0.7106	-0.409393158704536	0.271975049066317	-3.02647617364833	0.00247422319872809	0.670376506013396
ENSMUSG00000027438.14	Napb	5.774913125	4.41006375	7.1397625	0.589341106216187	0.260987016788846	3.02623835040319	0.00247617025233311	0.670376506013396
ENSMUSG00000044938.8	Klhl31	24.865644375	18.43713875	31.29415	0.73245698598446	0.284969326869611	3.02260377607699	0.00250610138086078	0.670376506013396
ENSMUSG00000022102.13	Dok2	10.007150625	12.901315	7.11298625	-0.776916413254053	0.281192404591463	-3.02242911381471	0.00250754804455836	0.670376506013396
ENSMUSG00000003477.5	Inmt	1.7605364375	1.1555615	2.365511375	0.642762008388906	0.383016842713332	3.01005091001935	0.00261203903848878	0.673918734303995
ENSMUSG00000021102.4	Glrx5	36.63649375	44.7852875	28.4877	-0.634770783151582	0.17462862666805	-3.00785565790943	0.00263098067534684	0.673918734303995
ENSMUSG00000000811.13	Txnrd3	3.245015625	2.89834	3.59169125	0.236165713935657	0.126161422198373	3.00758878945069	0.00263329187808972	0.673918734303995
ENSMUSG00000007050.17	Lsm2	42.76108125	47.4294	38.0927625	-0.308981592616914	0.130323536453915	-3.00559196711824	0.00265064425498514	0.673918734303995
ENSMUSG00000021806.4	Nid2	3.83344375	3.37312625	4.29376125	0.275628131466165	0.17736343276363	3.00480316518963	0.00265752769065582	0.673918734303995
ENSMUSG00000096632.2	Igkv9-124	22.61593625	9.07501125	36.15686125	1.88284718844706	0.638665097713623	3.00102747462954	0.00269070286299955	0.673918734303995
ENSMUSG00000028741.13	Mrto4	35.01648125	39.791625	30.2413375	-0.384816761081995	0.118541982697252	-2.99921410011357	0.00270677025916897	0.673918734303995
ENSMUSG00000030745.9	Il21r	8.238098125	9.87946375	6.5967325	-0.518156521397964	0.179509713167136	-2.99553904921154	0.0027396022128174	0.673918734303995
ENSMUSG00000024972.16	Lgals12	1.6258938125	1.106226875	2.14556075	0.578656378566493	0.352599449564828	2.9943878617651	0.00274996120847967	0.673918734303995
ENSMUSG00000014704.10	Hoxa2	1.303621375	1.08473525	1.5225075	0.274994377899656	0.199678582769627	2.98795214374318	0.00280853527594893	0.681958744482021
ENSMUSG00000020389.19	Cdkl3	4.2305925	3.5125225	4.9486625	0.398631203192902	0.146895234239233	2.97914634205579	0.00289052690849681	0.689953455348314
ENSMUSG00000063535.7	Zfp773	10.22646625	9.3979675	11.054965	0.213325911236204	0.101887615544624	2.97882106018493	0.00289359706591842	0.689953455348314
ENSMUSG00000048330.14	Ric3	1.4366061875	1.222997375	1.650215	0.25360315899419	0.194760930280918	2.97481627728201	0.00293164070353179	0.692228377458758
ENSMUSG00000053729.3	Spinkl	0.6808131875	0.35061125	1.011015125	0.574311452611297	0.528475051465971	2.97233432672553	0.00295544665632069	0.692228377458758
ENSMUSG00000044338.9	Aplnr	6.6984575	5.89798375	7.49893125	0.301106702001763	0.137365676613011	2.96674631038514	0.00300969180765973	0.69275389319163
ENSMUSG00000030107.10	Usp18	9.433075	12.08788	6.77827	-0.750710205975124	0.272451044970128	-2.96671085891039	0.0030100388301295	0.69275389319163
ENSMUSG00000025780.7	Itih5	5.702051875	4.9869975	6.41710625	0.309023767947702	0.145602932493878	2.96154313490694	0.00306101613459916	0.69585371311323
ENSMUSG00000035692.6	Isg15	53.18728875	74.308525	32.0660525	-1.1874623650386	0.394247879567208	-2.95801713909299	0.00309624908069415	0.69585371311323
ENSMUSG00000060180.12	Myh13	0.1846888125	0.081584875	0.28779275	0.251753550974401	0.807854294970533	2.95740714201275	0.00310238176398387	0.69585371311323
ENSMUSG00000035860.9	Cdhr3	1.188302625	0.719286875	1.657318375	0.628160799765999	0.423659453987393	2.95418907073255	0.00313491877496141	0.69724281694877
ENSMUSG00000103677.1	Pcdhga4	0.594126	0.480018375	0.708233625	0.206890209730077	0.211030991115214	2.94549419606131	0.00322439197048593	0.701530426523887
ENSMUSG00000042851.17	Zc3h6	2.213238125	1.81929125	2.607185	0.355540891031075	0.20226536306177	2.94102365011397	0.00327129556432883	0.701530426523887
ENSMUSG00000027868.11	Tbx15	27.33324375	20.3182125	34.348275	0.729553337701192	0.294137854552785	2.93177702814473	0.00337028626345795	0.701530426523887
ENSMUSG00000051527.11	Usp29	0.350863375	0.241818125	0.459908625	0.233424180452259	0.332980036646411	2.92873215418157	0.00340347565793264	0.701530426523887
ENSMUSG00000032507.15	Fbxl2	5.76340625	6.52631	5.0005025	-0.326859392197425	0.128087278535899	-2.925712462304	0.00343668417495701	0.701530426523887
ENSMUSG00000094027.2	Gm21762	6.87503375	8.54684	5.2032275	-0.622004244777179	0.268821570327202	-2.92555144909373	0.00343846314380657	0.701530426523887
ENSMUSG00000066861.14	Oas1g	3.3221688125	4.41966625	2.224671375	-0.749051867764259	0.306862629116249	-2.92240289212109	0.0034734191407951	0.701530426523887
ENSMUSG00000092257.1	Gm2308	0.9992563125	0.676853625	1.321659	0.469399328550296	0.352878298384388	2.9209408620494	0.00348976063040786	0.701530426523887
ENSMUSG00000021273.10	Fdft1	17.16949375	15.6095375	18.72945	0.248338837086238	0.111791617531808	2.9185741841689	0.00351636195255315	0.701530426523887
ENSMUSG00000028760.16	Eif4g3	31.97045	30.04625	33.89465	0.168586841967898	0.096323155080675	2.91686869776368	0.00353564576450632	0.701530426523887
ENSMUSG00000026471.14	Mr1	9.119438125	7.94502625	10.29385	0.336379754194531	0.153482064282582	2.91184406050051	0.00359301960860454	0.701530426523887
ENSMUSG00000054477.15	Kcnn2	0.5801736875	0.3859935	0.774353875	0.3563732761231	0.353205504193138	2.91053345273625	0.003608123394664	0.701530426523887
ENSMUSG00000028150.14	Rorc	9.64722375	6.73712375	12.55732375	0.809203160864221	0.339052188733341	2.91008565709822	0.00361329712943347	0.701530426523887
ENSMUSG00000076587.3	Igkv6-20	9.34684125	13.2897225	5.40396	-1.15794169848865	0.426716317441251	-2.90606106965149	0.00366010006952498	0.701530426523887
ENSMUSG00000113536.1	CT030170.3	3.89051375	3.30897	4.4720575	0.344740335920681	0.214771227292409	2.90550740813594	0.00366658169444488	0.701530426523887
ENSMUSG00000034842.16	Art3	114.37293125	80.5328875	148.212975	0.871918978085522	0.338470616058038	2.9031738048089	0.00369401566370347	0.701530426523887
ENSMUSG00000046295.13	Ankle1	18.884048125	23.40255	14.36554625	-0.667332857262491	0.209993875311385	-2.90179424588656	0.00371032147528437	0.701530426523887
ENSMUSG00000094796.2	BC147527	5.8663875	7.14285625	4.58991875	-0.542707620405477	0.248460618338734	-2.90154315115807	0.00371329633927682	0.701530426523887
ENSMUSG00000092192.7	Dyx1c1	0.9142545625	0.76239575	1.066113375	0.229381501079872	0.225784370090872	2.89738359761371	0.00376289347496213	0.701530426523887
ENSMUSG00000064280.13	Ccdc146	2.635295	1.98335125	3.28723875	0.523114915090379	0.246684175033484	2.89005806343929	0.00385170677092049	0.701530426523887
ENSMUSG00000036395.15	Glb1l2	0.930095	0.712981875	1.147208125	0.325952149397212	0.250069578819595	2.8878201310399	0.00387921632345204	0.701530426523887
ENSMUSG00000034858.16	Fam214a	14.2255675	12.7403725	15.7107625	0.282356448040315	0.140454001808659	2.88730150172379	0.00388561694047968	0.701530426523887
ENSMUSG00000029104.15	Htt	6.8784025	7.65765	6.099155	-0.286328164996498	0.0735568248644331	-2.88674414669288	0.00389250618054631	0.701530426523887
ENSMUSG00000094797.1	Igkv6-15	64.9496375	102.31395	27.585325	-1.85368846957116	0.657764079667499	-2.88645461900592	0.00389608929221478	0.701530426523887
ENSMUSG00000040562.12	Gstm2	56.45130625	45.0132	67.8894125	0.582234482015462	0.230653040701656	2.8858113967114	0.00390406035062555	0.701530426523887
ENSMUSG00000021400.8	Wrnip1	11.590690625	12.3781025	10.80327875	-0.180685832629987	0.0882828057896361	-2.88421194997459	0.00392394556201572	0.701530426523887
ENSMUSG00000042743.13	Sgtb	0.77379775	0.63678325	0.91081225	0.223322744434706	0.209145977159095	2.88372597436947	0.00393000567630421	0.701530426523887
ENSMUSG00000045776.3	Lrtm1	1.9553295625	1.515401625	2.3952575	0.432732225895347	0.275246830529452	2.88355116226457	0.0039321876605584	0.701530426523887
ENSMUSG00000028575.11	Eqtn	1.0447235	0.753338625	1.336108375	0.414002551273114	0.322200413960849	2.88151963304567	0.00395762578072984	0.701530426523887
ENSMUSG00000008658.16	Rbfox1	15.13632625	11.50998125	18.76267125	0.65969833687206	0.285374301093028	2.87485648544883	0.00404211180553024	0.701530426523887
ENSMUSG00000000983.13	Wfdc18	0.7804636875	1.207215375	0.353712	-0.705306570787992	0.600977893759614	-2.87330174035742	0.00406205944647189	0.701530426523887
ENSMUSG00000037519.17	Ppfia1	34.84121875	37.9207875	31.76165	-0.248532882684444	0.0749622264948692	-2.87301095049585	0.00406580023288959	0.701530426523887
ENSMUSG00000022464.14	Slc38a4	6.9987175	5.460775	8.53666	0.561776850024519	0.280975743208005	2.87237425992552	0.00407400168433809	0.701530426523887
ENSMUSG00000043592.15	Unc5cl	2.630074375	3.3108825	1.94926625	-0.547627170076305	0.254919757840182	-2.86695370635708	0.00414443631397042	0.701530426523887
ENSMUSG00000021018.7	Polr2h	17.05030625	19.259175	14.8414375	-0.354872169615802	0.112663066049314	-2.86351893698164	0.004189637696108	0.701530426523887
ENSMUSG00000049791.4	Fzd4	12.39097375	9.94140875	14.84053875	0.533822900691276	0.231273486686345	2.86339696256833	0.00419125106461314	0.701530426523887
ENSMUSG00000046152.16	Fut10	3.03628125	2.5329425	3.53962	0.361701269249693	0.191134183331646	2.86097458886099	0.0042234090213392	0.701530426523887
ENSMUSG00000053199.13	Arhgap20	2.76590875	2.1075175	3.4243	0.509686698353061	0.274795226795456	2.85916726820401	0.00424754750728459	0.701530426523887
ENSMUSG00000019787.9	Trdn	336.02154375	241.559375	430.4837125	0.830968160821318	0.32486415840797	2.85846248663771	0.0042569943961234	0.701530426523887
ENSMUSG00000096156.1	Gm9242	0.2606383125	0.48549525	0.035781375	-0.520224470179723	1.25253263565677	-2.8584029401909	0.00425779342873913	0.701530426523887
ENSMUSG00000040147.14	Maob	6.005110625	5.07239875	6.9378225	0.386476772323169	0.184255615504824	2.85729343097872	0.00427270643796456	0.701530426523887
ENSMUSG00000025243.15	Slc6a20b	1.115142125	1.4050025	0.82528175	-0.397919218477132	0.244496172219886	-2.85510582537152	0.00430224908292273	0.701530426523887
ENSMUSG00000026404.12	Ddx59	6.938255	6.717765	7.158745	0.0801641344541566	0.09108052988339	2.85268001352536	0.00433522506664731	0.701530426523887
ENSMUSG00000037214.12	Thap1	7.906905	8.8118975	7.0019125	-0.294187309794476	0.112346273622423	-2.85048520484378	0.00436525811992158	0.701530426523887
ENSMUSG00000027716.13	Trpc3	3.353614375	2.83429625	3.8729325	0.345828429867106	0.211477850068496	2.8501311374712	0.0043701206921467	0.701530426523887
ENSMUSG00000019913.4	Sim1	0.1837476875	0.119896375	0.247599	0.155789056834771	0.364322850904932	2.84696284429978	0.00441385137293933	0.701530426523887
ENSMUSG00000024679.10	Ms4a6d	8.5028325	10.307955	6.69771	-0.55483682123598	0.226011169593334	-2.84115637111129	0.00449502656796764	0.701530426523887
ENSMUSG00000074627.11	Mroh8	0.2151275625	0.170287	0.259968125	0.106524858242449	0.323838158619845	2.83860329267006	0.0045311451322146	0.701530426523887
ENSMUSG00000083457.1	Cyp4b1-ps2	23.2410275	30.8733375	15.6087175	-0.940409418685746	0.333625979836087	-2.83794263511957	0.00454053421580786	0.701530426523887
ENSMUSG00000019579.13	Mydgf	21.64000625	23.7757125	19.5043	-0.273000054956489	0.0848726151102969	-2.83255050108976	0.00461782711823399	0.701530426523887
ENSMUSG00000030096.8	Slc6a6	30.65661875	29.3529125	31.960325	0.118895511780797	0.0892075069880988	2.83188533216155	0.00462744400555431	0.701530426523887
ENSMUSG00000093954.8	Gm16867	57.53120625	69.8752	45.1872125	-0.617787422155168	0.196055378995977	-2.82996773068475	0.00465526991725453	0.701530426523887
ENSMUSG00000064215.13	Ifi27	110.08919375	128.3441125	91.834275	-0.478484925830796	0.152233127571389	-2.82800135838852	0.00468396077851708	0.701530426523887
ENSMUSG00000040430.18	Pitpnc1	16.94910625	15.5477875	18.350425	0.225726916824159	0.117743363179788	2.82712457089109	0.0046968052998973	0.701530426523887
