Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000034839.5	Larp6	2.94164857142857	3.75245666666667	2.3335425	-0.511617351869046	0.193249083655314	-3.63428656714326	0.000278750902246145	0.0629119343992454
ENSMUSG00000022996.15	Wnt10b	4.95174	6.59256333333333	3.7211225	-0.685457120325288	0.22945025817995	-3.62024156871203	0.000294328095672718	0.0654231572246166
ENSMUSG00000032431.6	Crtap	42.2328714285714	51.4275666666667	35.33685	-0.528892227845976	0.16188933466492	-3.6192551407672	0.000295452226730119	0.0654231572246166
ENSMUSG00000011118.4	Panx3	11.4565871428571	14.6806	9.0385775	-0.643425914504008	0.197936741867405	-3.61542502055969	0.000299855256430167	0.0657775941955969
ENSMUSG00000021806.4	Nid2	6.11168714285714	7.62706333333333	4.975155	-0.529893409015857	0.17060126189074	-3.5997201247568	0.00031855986532091	0.0692336773964111
ENSMUSG00000040260.8	Daam2	3.74660428571429	4.25326333333333	3.36661	-0.266700221293342	0.119455346333917	-3.58001086602485	0.000343579919986402	0.0739863108433104
ENSMUSG00000079355.5	Ackr4	11.5144042857143	13.9786666666667	9.6662075	-0.489861907766331	0.15412476236538	-3.57625714557343	0.000348548811812867	0.0743719379863901
ENSMUSG00000027966.20	Col11a1	89.0117714285714	117.8488	67.384	-0.797396618437332	0.225820188802989	-3.57389665934681	0.000351707784444841	0.0743719379863901
ENSMUSG00000079022.10	Col22a1	21.9765857142857	27.5834666666667	17.771425	-0.606642726316766	0.181965872261405	-3.56572379820923	0.00036285336574429	0.0757707813693902
ENSMUSG00000042742.7	Bmt2	3.81595428571429	3.11585	4.3410325	0.375928258082766	0.131455822159608	3.56254528314331	0.000367276530589165	0.0757707813693902
ENSMUSG00000037206.15	Islr	34.2380571428571	41.791	28.57335	-0.533009716433988	0.163011261692941	-3.56186742350458	0.00036822632670087	0.0757707813693902
ENSMUSG00000051048.17	P4ha3	3.66557857142857	4.73816666666667	2.8611375	-0.571563940805392	0.219094919653955	-3.5597305435623	0.000371235508583839	0.0757707813693902
ENSMUSG00000029661.16	Col1a2	1524.19457142857	1986.61333333333	1177.3805	-0.75423166316742	0.220722032672077	-3.54973944136391	0.000385612610650524	0.0780267172171475
ENSMUSG00000048368.9	Omd	28.8585714285714	37.1966	22.60505	-0.694348686285681	0.206952268997782	-3.54508941637293	0.000392479920100239	0.0787375101247249
ENSMUSG00000005124.10	Wisp1	13.0245057142857	17.0766333333333	9.98541	-0.718537293940724	0.21693240693837	-3.54076133684508	0.000398974297242507	0.0793620737701366
ENSMUSG00000031860.17	Pbx4	7.53667714285714	10.1363033333333	5.5869575	-0.757586266521985	0.255630316345703	-3.52227067951531	0.000427867035150237	0.0843940760424065
